##############################################################################################################################################################################################################
# PDG MC Codes and Data
# mass and width(gamma) are in GeV.
# not all the mass/width are correct, uncertainties dMass and dWidth are missing.
##########################################################################################################################################################################################################################################################
# Name                        LatexTitle                            PDG-MC     Charge           Mass          dMass         Width          dWidth      Spin   Isospin        I3     Quark AntiQuark    Lepton
# Name                        LatexTitle                            PDG-MC     Charge           Mass          dMass         Width          dWidth      Spin   Isospin        I3     Quark AntiQuark    Lepton
##############################################################################################################################################################################################################
# Quarks
##############################################################################################################################################################################################################
Delta2420zero                 #Delta^{0}(2420)                         9299     0.000       2.420000       0.000000       0.400000       0.000000       5.5       1.5      -0.5        12         0         0
Delta2420minus                #Delta^{-}(2420)                         9300    -1.000       2.420000       0.000000       0.400000       0.000000       5.5       1.5      -1.5         3         0         0
Delta2420plusplus_bar         #bar{#Delta}^{--}(2420)                 -9297    -2.000       2.420000       0.000000       0.400000       0.000000       5.5       1.5      -1.5         0        30         0
Delta2420plus_bar             #bar{#Delta}^{-}(2420)                  -9298    -1.000       2.420000       0.000000       0.400000       0.000000       5.5       1.5      -0.5         0        21         0
Delta2420zero_bar             #bar{#Delta}^{0}(2420)                  -9299     0.000       2.420000       0.000000       0.400000       0.000000       5.5       1.5       0.5         0        12         0
Delta2420minus_bar            #bar{#Delta}^{+}(2420)                  -9300     1.000       2.420000       0.000000       0.400000       0.000000       5.5       1.5       1.5         0         3         0
Delta1950plusplus             #Delta^{++}(1950)                        1118     2.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5       1.5        30         0         0
Delta1950plus                 #Delta^{+}(1950)                         2118     1.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5       0.5        21         0         0
Delta1950zero                 #Delta^{0}(1950)                         2218     0.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5      -0.5        12         0         0
Delta1950minus                #Delta^{-}(1950)                         2228    -1.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5      -1.5         3         0         0
Delta1950plusplus_bar         #bar{#Delta}^{--}(1950)                 -1118    -2.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5      -1.5         0        30         0
Delta1950plus_bar             #bar{#Delta}^{-}(1950)                  -2118    -1.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5      -0.5         0        21         0
Delta1950zero_bar             #bar{#Delta}^{0}(1950)                  -2218     0.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5       0.5         0        12         0
Delta1950minus_bar            #bar{#Delta}^{+}(1950)                  -2228     1.000       1.950000       0.000000       0.300000       0.000000       3.5       1.5       1.5         0         3         0
Delta1930plusplus             #Delta^{++}(1930)                       11116     2.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5       1.5        30         0         0
Delta1930plus                 #Delta^{+}(1930)                        11216     1.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5       0.5        21         0         0
Delta1930zero                 #Delta^{0}(1930)                        12126     0.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5      -0.5        12         0         0
Delta1930minus                #Delta^{-}(1930)                        12226    -1.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5      -1.5         3         0         0
Delta1930plusplus_bar         #bar{#Delta}^{--}(1950)                -11116    -2.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5      -1.5         0        30         0
Delta1930plus_bar             #bar{#Delta}^{-}(1950)                 -11216    -1.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5      -0.5         0        21         0
Delta1930zero_bar             #bar{#Delta}^{0}(1950)                 -12126     0.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5       0.5         0        12         0
Delta1930minus_bar            #bar{#Delta}^{+}(1950)                 -12226     1.000       1.930000       0.000000       0.350000       0.000000       2.5       1.5       1.5         0         3         0
Delta1920plusplus             #Delta^{++}(1920)                       21114     2.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5       1.5        30         0         0
Delta1920plus                 #Delta^{+}(1920)                        22114     1.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5       0.5        21         0         0
Delta1920zero                 #Delta^{0}(1920)                        22214     0.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5      -0.5        12         0         0
Delta1920minus                #Delta^{-}(1920)                        22224    -1.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5      -1.5         3         0         0
Delta1920plusplus_bar         #bar{#Delta}^{--}(1920)                -21114    -2.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5      -1.5         0        30         0
Delta1920plus_bar             #bar{#Delta}^{-}(1920)                 -22114    -1.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5      -0.5         0        21         0
Delta1920zero_bar             #bar{#Delta}^{0}(1920)                 -22214     0.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5       0.5         0        12         0
Delta1920minus_bar            #bar{#Delta}^{+}(1920)                 -22224     1.000       1.920000       0.000000       0.200000       0.000000       1.5       1.5       1.5         0         3         0
Delta1700plusplus             #Delta^{++}(1700)                       11114     2.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5       1.5        30         0         0
Delta1700plus                 #Delta^{+}(1700)                        12114     1.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5       0.5        21         0         0
Delta1700zero                 #Delta^{0}(1700)                        12214     0.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5      -0.5        12         0         0
Delta1700minus                #Delta^{-}(1700)                        12224    -1.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5      -1.5         3         0         0
Delta1700plusplus_bar         #bar{#Delta}^{--}(1700)                -11114    -2.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5      -1.5         0        30         0
Delta1700plus_bar             #bar{#Delta}^{-}(1700)                 -12114    -1.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5      -0.5         0        21         0
Delta1700zero_bar             #bar{#Delta}^{0}(1700)                 -12214     0.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5       0.5         0        12         0
Delta1700minus_bar            #bar{#Delta}^{+}(1700)                 -12224     1.000       1.700000       0.000000       0.300000       0.000000       1.5       1.5       1.5         0         3         0
Delta1910plusplus             #Delta^{++}(1910)                       21112     2.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5       1.5        30         0         0
Delta1910plus                 #Delta^{+}(1910)                        21212     1.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5       0.5        21         0         0
Delta1910zero                 #Delta^{0}(1910)                        22122     0.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5      -0.5        12         0         0
Delta1910minus                #Delta^{-}(1910)                        22222    -1.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5      -1.5         3         0         0
Delta1910plusplus_bar         #bar{#Delta}^{--}(1910)                -21112    -2.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5      -1.5         0        30         0
Delta1910plus_bar             #bar{#Delta}^{-}(1910)                 -21212    -1.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5      -0.5         0        21         0
Delta1910zero_bar             #bar{#Delta}^{0}(1910)                 -22122     0.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5       0.5         0        12         0
Delta1910minus_bar            #bar{#Delta}^{+}(1910)                 -22222     1.000       1.910000       0.000000       0.250000       0.000000       0.5       1.5       1.5         0         3         0
Delta1905plusplus             #Delta^{++}(1905)                        1116     2.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5       1.5        30         0         0
Delta1905plus                 #Delta^{+}(1905)                         1216     1.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5       0.5        21         0         0
Delta1905zero                 #Delta^{0}(1905)                         2126     0.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5      -0.5        12         0         0
Delta1905minus                #Delta^{-}(1905)                         2226    -1.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5      -1.5         3         0         0
Delta1905plusplus_bar         #bar{#Delta}^{--}(1905)                 -1116    -2.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5      -1.5         0        30         0
Delta1905plus_bar             #bar{#Delta}^{-}(1905)                  -1216    -1.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5      -0.5         0        21         0
Delta1905zero_bar             #bar{#Delta}^{0}(1905)                  -2126     0.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5       0.5         0        12         0
Delta1905minus_bar            #bar{#Delta}^{+}(1905)                  -2226     1.000       1.905000       0.000000       0.350000       0.000000       2.5       1.5       1.5         0         3         0
Ns1440plus                    N^{*+}(1440)                            12212     1.000       1.440000       0.000000       0.350000       0.000000       0.5       0.5       0.5        21         0         0
Ns1440zero                    N^{*0}(1440)                            12112     0.000       1.440000       0.000000       0.350000       0.000000       0.5       0.5      -0.5        12         0         0
Ns1440plus_bar                #bar{N}^{*-}(1440)                     -12212    -1.000       1.440000       0.000000       0.350000       0.000000       0.5       0.5      -0.5         0        21         0
Ns1440zero_bar                #bar{N}^{*0}(1440)                     -12112     0.000       1.440000       0.000000       0.350000       0.000000       0.5       0.5       0.5         0        12         0
Ns1520plus                    N^{*+}(1520)                             2124     1.000       1.520000       0.000000       0.120000       0.000000       1.5       0.5       0.5        21         0         0
Ns1520zero                    N^{*0}(1520)                             1214     0.000       1.520000       0.000000       0.120000       0.000000       1.5       0.5      -0.5        12         0         0
Ns1520plus_bar                #bar{N}^{*-}(1520)                      -2124    -1.000       1.520000       0.000000       0.120000       0.000000       1.5       0.5      -0.5         0        21         0
Ns1520zero_bar                #bar{N}^{*0}(1520)                      -1214     0.000       1.520000       0.000000       0.120000       0.000000       1.5       0.5       0.5         0        12         0
Ns1535plus                    N^{*+}(1535)                           112212     1.000       1.535000       0.000000       0.150000       0.000000       0.5       0.5       0.5        21         0         0
Ns1535zero                    N^{*0}(1535)                           112122     0.000       1.535000       0.000000       0.150000       0.000000       0.5       0.5      -0.5        12         0         0
Ns1535plus_bar                #bar{N}^{*-}(1535)                    -112212    -1.000       1.535000       0.000000       0.150000       0.000000       0.5       0.5      -0.5         0        21         0
Ns1535zero_bar                #bar{N}^{*0}(1535)                    -112122     0.000       1.535000       0.000000       0.150000       0.000000       0.5       0.5       0.5         0        12         0
Ns1650plus                    N^{*+}(1650)                            32112     1.000       1.650000       0.000000       0.150000       0.000000       0.5       0.5       0.5        21         0         0
Ns1650zero                    N^{*0}(1650)                            32212     0.000       1.650000       0.000000       0.150000       0.000000       0.5       0.5      -0.5        12         0         0
Ns1650plus_bar                #bar{#N}^{*-}(1650)                    -32112    -1.000       1.650000       0.000000       0.150000       0.000000       0.5       0.5      -0.5         0        21         0
Ns1650zero_bar                #bar{#N}^{*0}(1650)                    -32212     0.000       1.650000       0.000000       0.150000       0.000000       0.5       0.5       0.5         0        12         0
Ns1675plus                    N^{*+}(1675)                             2116     1.000       1.675000       0.000000       0.150000       0.000000       2.5       0.5       0.5        21         0         0
Ns1675zero                    N^{*0}(1675)                             2216     0.000       1.675000       0.000000       0.150000       0.000000       2.5       0.5      -0.5        12         0         0
Ns1675plus_bar                #bar{N}^{-}(1675)                       -2116    -1.000       1.675000       0.000000       0.150000       0.000000       2.5       0.5      -0.5         0        21         0
Ns1675zero_bar                #bar{N}^{0}(1672)                       -2216     0.000       1.675000       0.000000       0.150000       0.000000       2.5       0.5       0.5         0        12         0
Ns1680plus                    N^{*+}(1680)                            12116     1.000       1.680000       0.000000       0.130000       0.000000       2.5       0.5       0.5        21         0         0
Ns1680zero                    N^{*0}(1680)                            12216     0.000       1.680000       0.000000       0.130000       0.000000       2.5       0.5      -0.5        12         0         0
Ns1680plus_bar                #bar{N}^{-}(1680)                      -12116    -1.000       1.680000       0.000000       0.130000       0.000000       2.5       0.5      -0.5         0        21         0
Ns1680zero_bar                #bar{N}^{0}(1680)                      -12216     0.000       1.680000       0.000000       0.130000       0.000000       2.5       0.5       0.5         0        12         0
Ns1700plus                    N^{*+}(1700)                            21214     1.000       1.700000       0.000000       0.100000       0.000000       1.5       0.5       0.5        21         0         0
Ns1700zero                    N^{*0}(1700)                            22124     0.000       1.700000       0.000000       0.100000       0.000000       1.5       0.5      -0.5        12         0         0
Ns1700plus_bar                #bar{N}^{*-}(1700)                     -21214    -1.000       1.700000       0.000000       0.100000       0.000000       1.5       0.5      -0.5         0        21         0
Ns1700zero_bar                #bar{N}^{*0}(1700)                     -22124     0.000       1.700000       0.000000       0.100000       0.000000       1.5       0.5       0.5         0        12         0
Ns1710plus                    N^{*+}(1710)                            42112     1.000       1.710000       0.000000       0.100000       0.000000       0.5       0.5       0.5        21         0         0
Ns1710zero                    N^{*0}(1710)                            42212     0.000       1.710000       0.000000       0.100000       0.000000       0.5       0.5      -0.5        12         0         0
Ns1710plus_bar                #bar{N}^{*-}(1710)                     -42112    -1.000       1.710000       0.000000       0.100000       0.000000       0.5       0.5      -0.5         0        21         0
Ns1710zero_bar                #bar{N}^{*0}(1710)                     -42212     0.000       1.710000       0.000000       0.100000       0.000000       0.5       0.5       0.5         0        12         0
Ns1720plus                    N^{*+}(1770)                            31214     1.000       1.720000       0.000000       0.150000       0.000000       1.5       0.5       0.5        21         0         0
Ns1720zero                    N^{*0}(1770)                            32124     0.000       1.720000       0.000000       0.150000       0.000000       1.5       0.5      -0.5        12         0         0
Ns1720plus_bar                #bar{N}^{*-}(1770)                     -31214    -1.000       1.720000       0.000000       0.150000       0.000000       1.5       0.5      -0.5         0        21         0
Ns1720zero_bar                #bar{N}^{*0}(1770)                     -32124     0.000       1.720000       0.000000       0.150000       0.000000       1.5       0.5       0.5         0        12         0
Ns2190plus                    N_{s}^{+}(2190)                          1218     1.000       2.190000       0.000000       0.450000       0.000000       3.5       0.5       0.5        21         0         0
Ns2190zero                    N_{s}^{0}(2190)                          2128     0.000       2.190000       0.000000       0.450000       0.000000       3.5       0.5      -0.5        12         0         0
Ns2190plus_bar                #bar{N}_{s}^{-}(2190)                   -1218    -1.000       2.190000       0.000000       0.450000       0.000000       3.5       0.5      -0.5         0        21         0
Ns2190zero_bar                #bar{N}_{s}^{0}(2190)                   -2128     0.000       2.190000       0.000000       0.450000       0.000000       3.5       0.5       0.5         0        12         0
Ns2250plus                    N_{s}^{+}(2250)                          5128     1.000       2.250000       0.000000       0.400000       0.000000       4.5       0.5       0.5        21         0         0
Ns2250zero                    N_{s}^{0}(2250)                          5218     0.000       2.250000       0.000000       0.400000       0.000000       4.5       0.5      -0.5        12         0         0
Ns2250plus_bar                #bar{N}_{s}^{-}(2250)                   -5128    -1.000       2.250000       0.000000       0.400000       0.000000       4.5       0.5      -0.5         0        21         0
Ns2250zero_bar                #bar{N}_{s}^{0}(2250)                   -5218     0.000       2.250000       0.000000       0.400000       0.000000       4.5       0.5       0.5         0        12         0
Ns2600plus                    N^{*+}(2600)                             9401     1.000       2.600000       0.000000       0.650000       0.000000       5.5       0.5       0.5        21         0         0
Ns2600zero                    N^{*0}(2600)                             9400     0.000       2.600000       0.000000       0.650000       0.000000       5.5       0.5      -0.5        12         0         0
Ns2600plus_bar                #bar{N}^{*-}(2600)                      -9401    -1.000       2.600000       0.000000       0.650000       0.000000       5.5       0.5      -0.5         0        21         0
Ns2600zero_bar                #bar{N}^{*0}(2600)                      -9400     0.000       2.600000       0.000000       0.650000       0.000000       5.5       0.5       0.5         0        12         0
##############################################################################################################################################################################################################
# Name                        LatexTitle                            PDG-MC     Charge           Mass          dMass         Width          dWidth      Spin   Isospin        I3     Quark AntiQuark    Lepton
##############################################################################################################################################################################################################
# strange baryons
##############################################################################################################################################################################################################
Lambda1115zero                #Lambda                              3122     0.000       1.115683       0.000000       0.000000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1115zero_bar            #bar{#Lambda}                       -3122     0.000       1.115683       0.000000       0.000000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1405zero                #Lambda(1405)                       13122     0.000       1.406000       0.000000       0.050000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1405zero_bar            #bar{#Lambda}(1405)                -13122     0.000       1.406000       0.000000       0.050000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1520zero                #Lambda(1520)                        3124     0.000       1.519500       0.000000       0.015600       0.000000       1.5       0.0       0.0       111         0         0
Lambda1520zero_bar            #bar{#Lambda}(1520)                 -3124     0.000       1.519500       0.000000       0.015600       0.000000       1.5       0.0       0.0         0       111         0
Lambda1670zero                #Lambda(1670)                       33122     0.000       1.670000       0.000000       0.035000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1670zero_bar            #bar{#Lambda}(1670)                -33122     0.000       1.670000       0.000000       0.035000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1600zero                #Lambda(1600)                       23122     0.000       1.600000       0.000000       0.150000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1600zero_bar            #bar{#Lambda}(1600)                -23122     0.000       1.600000       0.000000       0.150000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1690zero                #Lambda(1690)                       13124     0.000       1.690000       0.000000       0.060000       0.000000       1.5       0.0       0.0       111         0         0
Lambda1690zero_bar            #bar{#Lambda}(1690)                -13124     0.000       1.690000       0.000000       0.060000       0.000000       1.5       0.0       0.0         0       111         0
Lambda1800zero                #Lambda(1800)                       43122     0.000       1.800000       0.000000       0.300000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1800zero_bar            #bar{#Lambda}(1800)                -43122     0.000       1.800000       0.000000       0.300000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1820zero                #Lambda(1820)                        3126     0.000       1.820000       0.000000       0.800000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1820zero_bar            #bar{#Lambda}(1820)                 -3126     0.000       1.820000       0.000000       0.800000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1810zero                #Lambda(1810)                       53122     0.000       1.810000       0.000000       0.150000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1810zero_bar            #bar{#Lambda}(1810)                -53122     0.000       1.810000       0.000000       0.150000       0.000000       0.5       0.0       0.0         0       111         0
Lambda1890zero                #Lambda(1890)                       23124     0.000       1.890000       0.000000       0.100000       0.000000       1.5       0.0       0.0       111         0         0
Lambda1890zero_bar            #bar{#Lambda}(1890)                -23124     0.000       1.890000       0.000000       0.100000       0.000000       1.5       0.0       0.0         0       111         0
Lambda1830zero                #Lambda(1830)                       13126     0.000       1.830000       0.000000       0.950000       0.000000       0.5       0.0       0.0       111         0         0
Lambda1830zero_bar            #bar{#Lambda}(1830)                -13126     0.000       1.830000       0.000000       0.950000       0.000000       0.5       0.0       0.0         0       111         0
Lambda2100zero                #Lambda(2110)                       23126     0.000       2.110000       0.000000       0.200000       0.000000       1.5       0.0       0.0       111         0         0
Lambda2100zero_bar            #bar{#Lambda}(2110)                -23126     0.000       2.110000       0.000000       0.200000       0.000000       1.5       0.0       0.0         0       111         0
#Lambda2110zero                #Lambda(2100)                        3128     0.000       2.100000       0.000000       0.200000       0.000000       1.5       0.0       0.0       111         0         0
#Lambda2110zero_bar            #bar{#Lambda}(2100)                 -3128     0.000       2.100000       0.000000       0.200000       0.000000       1.5       0.0       0.0         0       111         0
#Lambda2350zero                #Lambda(2350)                        9001     0.000       2.350000       0.000000       0.150000       0.000000       1.5       0.0       0.0       111         0         0
#Lambda2350zero_bar            #bar{#Lambda}(2350)                 -9001     0.000       2.350000       0.000000       0.150000       0.000000       1.5       0.0       0.0         0       111         0
Sigma1189minus                #Sigma^{-}(1189)                         3112    -1.000       1.197000       0.000000       0.000000       0.000000       0.5       1.0      -1.0       102         0         0
Sigma1189minus_bar            #bar{#Sigma}^{+}(1189)                  -3112     1.000       1.197000       0.000000       0.000000       0.000000       0.5       1.0       1.0         0       102         0
Sigma1192zero                 #Sigma^{0}(1189)                         3212     0.000       1.193000       0.000000       0.000009       0.000000       0.5       1.0       0.0       111         0         0
Sigma1192zero_bar             #bar{#Sigma}^{-}(1189)                  -3212     0.000       1.193000       0.000000       0.000009       0.000000       0.5       1.0       0.0         0       111         0
Sigma1189plus                 #Sigma^{+}(1189)                         3222     1.000       1.189000       0.000000       0.000000       0.000000       0.5       1.0       1.0       120         0         0
Sigma1189plus_bar             #bar{#Sigma}^{-}(1189)                  -3222    -1.000       1.189000       0.000000       0.000000       0.000000       0.5       1.0      -1.0         0       120         0
Sigma1385minus                #Sigma^{-}(1385)                         3114    -1.000       1.387200       0.000000       0.039400       0.000000       1.5       1.0      -1.0       102         0         0
Sigma1385minus_bar            #bar{#Sigma}^{+}(1385)                  -3114     1.000       1.387200       0.000000       0.039400       0.000000       1.5       1.0       1.0         0       102         0
Sigma1385zero                 #Sigma^{0}(1385)                         3214     0.000       1.383700       0.000000       0.036000       0.000000       1.5       1.0       0.0       111         0         0
Sigma1385zero_bar             #bar{#Sigma}^{0}(1385)                  -3214     0.000       1.383700       0.000000       0.036000       0.000000       1.5       1.0       0.0         0       111         0
Sigma1385plus                 #Sigma^{+}(1385)                         3224     1.000       1.382800       0.000000       0.035800       0.000000       1.5       1.0       1.0       120         0         0
Sigma1385plus_bar             #bar{#Sigma}^{-}(1385)                  -3224    -1.000       1.382800       0.000000       0.035800       0.000000       1.5       1.0      -1.0         0       120         0
Sigma1660plus                 #Sigma^{+}(1660)                        13112     1.000       1.660000       0.000000       0.100000       0.000000       0.5       1.0       1.0       120         0         0
Sigma1660minus                #Sigma^{-}(1660)                        13212    -1.000       1.660000       0.000000       0.100000       0.000000       0.5       1.0      -1.0       102         0         0
Sigma1660zero                 #Sigma^{0}(1660)                        13222     0.000       1.660000       0.000000       0.100000       0.000000       0.5       1.0       0.0       111         0         0
Sigma1660plus_bar             #bar{#Sigma}^{-}(1660)                 -13112    -1.000       1.660000       0.000000       0.100000       0.000000       0.5       1.0      -1.0         0       120         0
Sigma1660minus_bar            #bar{#Sigma}^{+}(1660)                 -13212     1.000       1.660000       0.000000       0.100000       0.000000       0.5       1.0       1.0         0       102         0
Sigma1660zero_bar             #bar{#Sigma}^{0}(1660)                 -13222     0.000       1.660000       0.000000       0.100000       0.000000       0.5       1.0       0.0         0       111         0
Sigma1670plus                 #Sigma^{+}(1670)                        13114     1.000       1.670000       0.000000       0.060000       0.000000       1.5       1.0       1.0       120         0         0
Sigma1670minus                #Sigma^{-}(1670)                        13214    -1.000       1.670000       0.000000       0.060000       0.000000       1.5       1.0      -1.0       102         0         0
Sigma1670zero                 #Sigma^{0}(1670)                        13224     0.000       1.670000       0.000000       0.060000       0.000000       1.5       1.0       0.0       111         0         0
Sigma1670plus_bar             #bar{#Sigma}^{-}(1670)                 -13114    -1.000       1.670000       0.000000       0.060000       0.000000       1.5       1.0      -1.0         0       120         0
Sigma1670minus_bar            #bar{#Sigma}^{+}(1670)                 -13214     1.000       1.670000       0.000000       0.060000       0.000000       1.5       1.0       1.0         0       102         0
Sigma1670zero_bar             #bar{#Sigma}^{0}(1670)                 -13224     0.000       1.670000       0.000000       0.060000       0.000000       1.5       1.0       0.0         0       111         0
Sigma1775plus                 #Sigma^{+}(1775)                         3116     1.000       1.775000       0.000000       0.120000       0.000000       2.5       1.0       1.0       120         0         0
Sigma1775minus                #Sigma^{-}(1775)                         3216    -1.000       1.775000       0.000000       0.120000       0.000000       2.5       1.0      -1.0       102         0         0
Sigma1775zero                 #Sigma^{0}(1775)                         3226     0.000       1.775000       0.000000       0.120000       0.000000       2.5       1.0       0.0       111         0         0
Sigma1775plus_bar             #bar{#Sigma}^{-}(1775)                  -3116    -1.000       1.775000       0.000000       0.120000       0.000000       2.5       1.0      -1.0         0       120         0
Sigma1775minus_bar            #bar{#Sigma}^{+}(1775)                  -3216     1.000       1.775000       0.000000       0.120000       0.000000       2.5       1.0       1.0         0       102         0
Sigma1775zero_bar             #bar{#Sigma}^{0}(1775)                  -3226     0.000       1.775000       0.000000       0.120000       0.000000       2.5       1.0       0.0         0       111         0
Sigma1750plus                 #Sigma^{+}(1750)                         8116     1.000       1.750000       0.000000       0.090000       0.000000       0.5       1.0       1.0       120         0         0
Sigma1750zero                 #Sigma^{0}(1750)                         8117     0.000       1.750000       0.000000       0.090000       0.000000       0.5       1.0       0.0       111         0         0
Sigma1750minus                #Sigma^{-}(1750)                         8118    -1.000       1.750000       0.000000       0.090000       0.000000       0.5       1.0      -1.0       102         0         0
Sigma1750plus_bar             #bar{#Sigma}^{-}(1750)                  -8116    -1.000       1.750000       0.000000       0.090000       0.000000       0.5       1.0      -1.0         0       120         0
Sigma1750zero_bar             #bar{#Sigma}^{0}(1750)                  -8117     0.000       1.750000       0.000000       0.090000       0.000000       0.5       1.0       0.0         0       111         0
Sigma1750minus_bar            #bar{#Sigma}^{+}(1750)                  -8118     1.000       1.750000       0.000000       0.090000       0.000000       0.5       1.0       1.0         0       102         0
Sigma1915plus                 #Sigma^{+}(1915)                        13116     1.000       1.915000       0.000000       0.120000       0.000000       2.5       1.0       1.0       120         0         0
Sigma1915minus                #Sigma^{-}(1915)                        13216    -1.000       1.915000       0.000000       0.120000       0.000000       2.5       1.0      -1.0       102         0         0
Sigma1915zero                 #Sigma^{0}(1915)                        13226     0.000       1.915000       0.000000       0.120000       0.000000       2.5       1.0       0.0       111         0         0
Sigma1915plus_bar             #bar{#Sigma}^{-}(1915)                 -13116    -1.000       1.915000       0.000000       0.120000       0.000000       2.5       1.0      -1.0         0       120         0
Sigma1915minus_bar            #bar{#Sigma}^{+}(1915)                 -13216     1.000       1.915000       0.000000       0.120000       0.000000       2.5       1.0       1.0         0       102         0
Sigma1915zero_bar             #bar{#Sigma}^{0}(1915)                 -13226     0.000       1.915000       0.000000       0.120000       0.000000       2.5       1.0       0.0         0       111         0
Sigma1940plus                 #Sigma^{+}(1940)                        23114     1.000       1.940000       0.000000       0.220000       0.000000       1.5       1.0       1.0       120         0         0
Sigma1940minus                #Sigma^{-}(1940)                        23214    -1.000       1.940000       0.000000       0.220000       0.000000       1.5       1.0      -1.0       102         0         0
Sigma1940zero                 #Sigma^{0}(1940)                        23224     0.000       1.940000       0.000000       0.220000       0.000000       1.5       1.0       0.0       111         0         0
Sigma1940plus_bar             #bar{#Sigma}^{-}(1940)                 -23114    -1.000       1.940000       0.000000       0.220000       0.000000       1.5       1.0      -1.0         0       120         0
Sigma1940minus_bar            #bar{#Sigma}^{+}(1940)                 -23214     1.000       1.940000       0.000000       0.220000       0.000000       1.5       1.0       1.0         0       102         0
Sigma1940zero_bar             #bar{#Sigma}^{0}(1940)                 -23224     0.000       1.940000       0.000000       0.220000       0.000000       1.5       1.0       0.0         0       111         0
Sigma2250plus                 #Sigma^{+}(2250)                         4028     1.000       2.250000       0.000000       0.100000       0.000000       1.5       1.0       1.0       120         0         0
Sigma2250minus                #Sigma^{-}(2250)                         4128    -1.000       2.250000       0.000000       0.100000       0.000000       1.5       1.0      -1.0       102         0         0
Sigma2250zero                 #Sigma^{0}(2250)                         4228     0.000       2.250000       0.000000       0.100000       0.000000       1.5       1.0       0.0       111         0         0
Sigma2250plus_bar             #bar{#Sigma}^{-}(2250)                  -4028    -1.000       2.250000       0.000000       0.100000       0.000000       1.5       1.0      -1.0         0       120         0
Sigma2250minus_bar            #bar{#Sigma}^{+}(2250)                  -4128     1.000       2.250000       0.000000       0.100000       0.000000       1.5       1.0       1.0         0       102         0
Sigma2250zero_bar             #bar{#Sigma}^{0}(2250)                  -4228     0.000       2.250000       0.000000       0.100000       0.000000       1.5       1.0       0.0         0       111         0
Sigma2030plus                 #Sigma^{+}(2030)                         3118     1.000       2.030000       0.000000       0.180000       0.000000       1.5       1.0       1.0       120         0         0
Sigma2030minus                #Sigma^{-}(2030)                         3218    -1.000       2.030000       0.000000       0.180000       0.000000       1.5       1.0      -1.0       102         0         0
Sigma2030zero                 #Sigma^{0}(2030)                         3228     0.000       2.030000       0.000000       0.180000       0.000000       1.5       1.0       0.0       111         0         0
